feature_pair,correlation_coefficient
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.0', 'amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.6')",0.9311730449193628
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.4', 'amplitude__quantile__q_0.2')",-0.9311550207918193
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.0', 'amplitude__cid_ce__normalize_False')",0.9311448757564145
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.6')",0.9309607739154997
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""var""', 'amplitude__quantile__q_0.1')",-0.930934536883119
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.4', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.0')",0.9308786350497712
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.0')",0.9307419494539803
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""max""', 'amplitude__cid_ce__normalize_False')",0.9305067474662521
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""min""', 'amplitude__minimum')",-0.9304814934354234
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.4')",0.9303624007415789
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.4', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.4')",0.9302563128535466
"('amplitude__cwt_coefficients__coeff_13__w_20__widths_(2, 5, 10, 20)', 'amplitude__cwt_coefficients__coeff_6__w_20__widths_(2, 5, 10, 20)')",0.930221780138762
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.4', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.2')",0.9300973605834666
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""var""', 'amplitude__mean_abs_change')",0.9300491634368577
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0')",0.9300491634368577
"('amplitude__absolute_sum_of_changes', 'amplitude__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""var""')",0.9300131061013511
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0')",0.9298969607154434
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.4', 'amplitude__quantile__q_0.8')",0.9298741053860067
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.2', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.0')",0.9297724348815234
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.2', 'amplitude__quantile__q_0.7')",0.9297575671589681
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""max""', 'amplitude__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""min""')",-0.9297284896462965
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.4', 'amplitude__standard_deviation')",0.9297110848693277
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.4', 'amplitude__root_mean_square')",0.9297110848693275
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""var""', 'amplitude__quantile__q_0.9')",0.9295544809792842
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.8', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.8')",0.9295065287474277
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.2', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.2')",0.9293616535664755
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0')",0.9292561157843637
"('amplitude__matrix_profile__feature_""75""__threshold_0.98', 'amplitude__matrix_profile__feature_""max""__threshold_0.98')",0.92922133224931
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.2', 'amplitude__quantile__q_0.7')",0.9291878048641785
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.4', 'amplitude__quantile__q_0.1')",-0.929078129226469
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.6', 'amplitude__quantile__q_0.1')",-0.9290705218412866
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.4', 'amplitude__quantile__q_0.9')",0.9289543898402133
"('amplitude__benford_correlation', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.2')",-0.928789324822129
"('amplitude__cid_ce__normalize_False', 'amplitude__quantile__q_0.1')",-0.928710686676185
"('amplitude__absolute_sum_of_changes', 'amplitude__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""max""')",0.9286353125936655
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""max""', 'amplitude__mean_abs_change')",0.9286334908050546
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""max""', 'amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0')",0.9286334908050546
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.0', 'amplitude__quantile__q_0.1')",-0.9285344071612012
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""mean""', 'amplitude__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""mean""')",0.9284568551658143
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.6')",0.9283694688893462
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.6', 'amplitude__linear_trend__attr_""stderr""')",0.9281812388958901
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.2', 'amplitude__quantile__q_0.7')",0.9280425161535484
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.2', 'amplitude__quantile__q_0.7')",0.9280328581882774
"('amplitude__autocorrelation__lag_6', 'amplitude__autocorrelation__lag_7')",0.9280102857363487
"('amplitude__abs_energy', 'amplitude__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""mean""')",0.9278906695617598
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""mean""', 'amplitude__variance')",0.9278694286274602
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.0', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.6')",0.9277996765657656
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.2', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.4')",0.9277213604242903
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""min""', 'amplitude__cid_ce__normalize_False')",0.927594308178204
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.6', 'amplitude__quantile__q_0.1')",-0.9274143524353995
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.0', 'amplitude__quantile__q_0.1')",-0.9272833962991911
"('amplitude__cwt_coefficients__coeff_2__w_20__widths_(2, 5, 10, 20)', 'amplitude__cwt_coefficients__coeff_5__w_20__widths_(2, 5, 10, 20)')",0.9267457631875656
"('amplitude__cwt_coefficients__coeff_11__w_20__widths_(2, 5, 10, 20)', 'amplitude__cwt_coefficients__coeff_5__w_20__widths_(2, 5, 10, 20)')",0.9267292186683894
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""max""', 'amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.0')",0.926726462985707
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.0', 'amplitude__linear_trend__attr_""stderr""')",0.9263687781337355
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.6', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.4')",0.9263525545657387
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.6', 'amplitude__linear_trend__attr_""stderr""')",0.9262942012736369
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""min""', 'amplitude__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""var""')",0.926278474793961
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.2', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.4')",0.9262065976841464
"('amplitude__cid_ce__normalize_False', 'amplitude__quantile__q_0.9')",0.9258754096956072
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.2', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.4')",0.925868813782633
"('amplitude__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""min""', 'amplitude__agg_linear_trend__attr_""rvalue""__chunk_len_50__f_agg_""var""')",-0.9256550181943729
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.2', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.2')",0.9256503732946174
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.0', 'amplitude__quantile__q_0.3')",-0.9256464526908165
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.0', 'amplitude__quantile__q_0.9')",0.9256435458784957
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.0', 'amplitude__quantile__q_0.9')",0.9256155724616888
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.2', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.6')",0.9255570174739053
"('amplitude__absolute_sum_of_changes', 'amplitude__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""min""')",0.9254717318872264
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""min""', 'amplitude__mean_abs_change')",0.9254649409495382
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""min""', 'amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0')",0.9254649409495382
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""max""', 'amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0')",0.9250202902049312
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.4', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0')",0.9248170902800725
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.2', 'amplitude__quantile__q_0.3')",-0.9246984780984047
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""min""', 'amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.0')",0.9245275941610834
"('amplitude__fft_aggregated__aggtype_""centroid""', 'amplitude__partial_autocorrelation__lag_1')",-0.92451493795569
"('amplitude__autocorrelation__lag_1', 'amplitude__fft_aggregated__aggtype_""centroid""')",-0.9245149379556897
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.0', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.2')",0.9245114344064841
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.6')",0.9244700913945357
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.4')",0.9244608025101122
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.0')",0.9244248946678565
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.0')",0.9243771374087112
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.6', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.4')",0.9242778333768629
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.2', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.6')",0.9240292149187566
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.2', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.2')",0.923998813910137
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.0', 'amplitude__variance')",0.9236809453898912
"('amplitude__abs_energy', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.0')",0.923661400880336
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.0', 'amplitude__linear_trend__attr_""stderr""')",0.9235505503274859
"('amplitude__cwt_coefficients__coeff_5__w_10__widths_(2, 5, 10, 20)', 'amplitude__cwt_coefficients__coeff_9__w_10__widths_(2, 5, 10, 20)')",0.923460288398301
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0', 'amplitude__quantile__q_0.1')",-0.9234348333242809
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.2', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.2')",0.9232481087933632
"('amplitude__cwt_coefficients__coeff_3__w_10__widths_(2, 5, 10, 20)', 'amplitude__cwt_coefficients__coeff_6__w_10__widths_(2, 5, 10, 20)')",0.9231841293691089
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.0', 'amplitude__quantile__q_0.3')",-0.9231379018618786
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.2', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.2')",0.9230638391185416
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.2', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.2')",0.923005077318474
"('amplitude__cwt_coefficients__coeff_4__w_20__widths_(2, 5, 10, 20)', 'amplitude__cwt_coefficients__coeff_9__w_20__widths_(2, 5, 10, 20)')",0.9229174059959269
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.6')",0.9228876718360302
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.6', 'amplitude__standard_deviation')",0.9228761045258651
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.6', 'amplitude__root_mean_square')",0.9228761045258649
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2')",0.9227470964810108
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0')",0.9225126401989971
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""var""', 'amplitude__mean_abs_change')",0.9225126401989971
"('amplitude__absolute_sum_of_changes', 'amplitude__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""var""')",0.9224892823946583
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.2', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.2')",0.9223601661831773
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.4')",0.9223026163247046
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4', 'amplitude__quantile__q_0.8')",0.9222644495606389
"('amplitude__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""max""', 'amplitude__agg_linear_trend__attr_""rvalue""__chunk_len_50__f_agg_""var""')",0.9220409319385964
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""max""', 'amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2')",0.9218196537882278
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.6', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.4')",0.921751423083301
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""var""', 'amplitude__mean_abs_change')",0.9216557077757916
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0')",0.9216557077757916
"('amplitude__absolute_sum_of_changes', 'amplitude__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""var""')",0.9216227958724634
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.0')",0.9213848206905333
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""min""', 'amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.6')",0.9212511404082169
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.6', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.6')",0.921250871599729
"('amplitude__cwt_coefficients__coeff_3__w_20__widths_(2, 5, 10, 20)', 'amplitude__cwt_coefficients__coeff_7__w_20__widths_(2, 5, 10, 20)')",0.9212059048895449
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.0', 'amplitude__standard_deviation')",0.9211927238477943
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.0', 'amplitude__root_mean_square')",0.9211927238477942
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.6', 'amplitude__root_mean_square')",0.9211853865327196
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.6', 'amplitude__standard_deviation')",0.9211853865327194
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0', 'amplitude__quantile__q_0.2')",-0.9210730025929768
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0', 'amplitude__quantile__q_0.8')",0.9210416967906886
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4', 'amplitude__quantile__q_0.3')",-0.9208124327885076
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var""', 'amplitude__mean_abs_change')",0.9207171552698046
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0')",0.9207171552698046
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.4', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.2')",0.9207094524644207
"('amplitude__absolute_sum_of_changes', 'amplitude__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var""')",0.9206864269164283
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.2', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.6')",0.9206515818139226
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.2', 'amplitude__quantile__q_0.2')",-0.920407222156051
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0', 'amplitude__quantile__q_0.9')",0.920357731903801
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.6')",0.9203014070315024
"('amplitude__agg_linear_trend__attr_""rvalue""__chunk_len_50__f_agg_""max""', 'amplitude__agg_linear_trend__attr_""rvalue""__chunk_len_50__f_agg_""min""')",-0.9202826139927583
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""var""', 'amplitude__cid_ce__normalize_False')",0.9202130058973186
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0', 'amplitude__linear_trend__attr_""stderr""')",0.9192827844187437
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.8', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.2__ql_0.0')",0.9192324025609138
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""max""', 'amplitude__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""min""')",0.9191219527318772
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""var""', 'amplitude__variance')",0.9189694956787778
"('amplitude__abs_energy', 'amplitude__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""var""')",0.9189448511289242
"('amplitude__lempel_ziv_complexity__bins_10', 'amplitude__lempel_ziv_complexity__bins_100')",0.9188493081642871
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.0')",0.9186883139857405
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.2__ql_0.0', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.2__ql_0.0')",0.9186530228392065
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.2', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.2')",0.918641056794973
"('amplitude__matrix_profile__feature_""max""__threshold_0.98', 'amplitude__matrix_profile__feature_""mean""__threshold_0.98')",0.9186334904951765
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.0', 'amplitude__root_mean_square')",0.9185184392097953
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.0', 'amplitude__standard_deviation')",0.918518439209795
"('amplitude__agg_linear_trend__attr_""rvalue""__chunk_len_50__f_agg_""min""', 'amplitude__agg_linear_trend__attr_""rvalue""__chunk_len_50__f_agg_""var""')",-0.918515438407365
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.0', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.2')",0.9184120706165715
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.0', 'amplitude__quantile__q_0.1')",-0.9184106832774468
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.0', 'amplitude__linear_trend__attr_""stderr""')",0.9182614748502793
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.0')",0.9182540217528837
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.6')",0.9181207775744361
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""', 'amplitude__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""var""')",-0.917930292470151
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""var""', 'amplitude__quantile__q_0.9')",0.917927341914867
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var""', 'amplitude__cid_ce__normalize_False')",0.9179216995869365
"('amplitude__index_mass_quantile__q_0.6', 'amplitude__index_mass_quantile__q_0.8')",0.917892930244277
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""var""', 'amplitude__cid_ce__normalize_False')",0.9177058312609412
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""var""', 'amplitude__quantile__q_0.1')",-0.9175195768103902
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.2', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.2')",0.9174174619118921
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""max""', 'amplitude__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""var""')",0.9173013834885777
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.2', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.4')",0.9172853759108114
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.2', 'amplitude__quantile__q_0.8')",0.917255604285892
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0')",0.917014924727606
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.6', 'amplitude__quantile__q_0.9')",0.9169049421365384
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.2', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.2')",0.9167552062007341
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""min""', 'amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2')",0.9165679478170009
"('amplitude__cwt_coefficients__coeff_14__w_20__widths_(2, 5, 10, 20)', 'amplitude__cwt_coefficients__coeff_6__w_20__widths_(2, 5, 10, 20)')",0.9164819595783578
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.2__ql_0.0', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.8')",0.9164475151062237
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.4')",0.9160038787608384
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""min""', 'amplitude__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""max""')",0.9159578077842796
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.2__ql_0.0', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.8')",0.9159561060812705
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.0', 'amplitude__quantile__q_0.1')",-0.9158661407170111
