id,datetime,station,channel,event_mseed,filename,label
34,2017-10-18 04:01:02.203,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171018 0401 02.203000.mseed,20171018 0401 02.203000.mseed,1
34,2017-10-18 04:01:02.560,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171018 0401 02.560000.mseed,20171018 0401 02.560000.mseed,1
35,2017-10-18 04:01:29.307,REND,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\REND\20171018 0401 29.307000.mseed,20171018 0401 29.307000.mseed,0
35,2017-10-18 04:01:29.043,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171018 0401 29.043000.mseed,20171018 0401 29.043000.mseed,0
35,2017-10-18 04:01:28.736,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171018 0401 28.736000.mseed,20171018 0401 28.736000.mseed,3
35,2017-10-18 04:01:27.808,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171018 0401 27.808000.mseed,20171018 0401 27.808000.mseed,1
35,2017-10-18 04:01:29.037,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171018 0401 29.037000.mseed,20171018 0401 29.037000.mseed,3
36,2017-10-18 04:02:34.992,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171018 0402 34.992000.mseed,20171018 0402 34.992000.mseed,3
36,2017-10-18 04:02:35.259,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171018 0402 35.259000.mseed,20171018 0402 35.259000.mseed,3
36,2017-10-18 04:02:35.395,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171018 0402 35.395000.mseed,20171018 0402 35.395000.mseed,0
36,2017-10-18 04:02:35.481,REND,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\REND\20171018 0402 35.481000.mseed,20171018 0402 35.481000.mseed,0
37,2017-10-18 04:03:26.036,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171018 0403 26.036000.mseed,20171018 0403 26.036000.mseed,0
37,2017-10-18 04:03:27.024,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171018 0403 27.024000.mseed,20171018 0403 27.024000.mseed,0
37,2017-10-18 04:03:27.249,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171018 0403 27.249000.mseed,20171018 0403 27.249000.mseed,0
37,2017-10-18 04:03:27.362,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171018 0403 27.362000.mseed,20171018 0403 27.362000.mseed,0
38,2017-10-18 04:07:47.613,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171018 0407 47.613000.mseed,20171018 0407 47.613000.mseed,0
38,2017-10-18 04:07:47.330,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171018 0407 47.330000.mseed,20171018 0407 47.330000.mseed,1
38,2017-10-18 04:07:47.267,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171018 0407 47.267000.mseed,20171018 0407 47.267000.mseed,1
38,2017-10-18 04:07:46.136,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171018 0407 46.136000.mseed,20171018 0407 46.136000.mseed,1
39,2017-10-18 04:08:40.158,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171018 0408 40.158000.mseed,20171018 0408 40.158000.mseed,1
39,2017-10-18 04:08:40.447,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171018 0408 40.447000.mseed,20171018 0408 40.447000.mseed,0
39,2017-10-18 04:08:40.865,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171018 0408 40.865000.mseed,20171018 0408 40.865000.mseed,0
40,2017-10-18 04:09:13.881,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171018 0409 13.881000.mseed,20171018 0409 13.881000.mseed,0
40,2017-10-18 04:09:14.955,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171018 0409 14.955000.mseed,20171018 0409 14.955000.mseed,0
40,2017-10-18 04:09:15.371,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171018 0409 15.371000.mseed,20171018 0409 15.371000.mseed,0
40,2017-10-18 04:09:15.396,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171018 0409 15.396000.mseed,20171018 0409 15.396000.mseed,0
41,2017-10-18 04:12:35.121,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171018 0412 35.121000.mseed,20171018 0412 35.121000.mseed,0
41,2017-10-18 04:12:34.826,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171018 0412 34.826000.mseed,20171018 0412 34.826000.mseed,0
41,2017-10-18 04:12:33.617,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171018 0412 33.617000.mseed,20171018 0412 33.617000.mseed,1
41,2017-10-18 04:12:34.497,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171018 0412 34.497000.mseed,20171018 0412 34.497000.mseed,0
42,2017-10-18 04:13:30.060,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171018 0413 30.060000.mseed,20171018 0413 30.060000.mseed,1
42,2017-10-18 04:13:30.996,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171018 0413 30.996000.mseed,20171018 0413 30.996000.mseed,3
42,2017-10-18 04:13:31.301,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171018 0413 31.301000.mseed,20171018 0413 31.301000.mseed,0
42,2017-10-18 04:13:31.319,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171018 0413 31.319000.mseed,20171018 0413 31.319000.mseed,0
43,2017-10-18 04:14:08.977,REND,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\REND\20171018 0414 08.977000.mseed,20171018 0414 08.977000.mseed,0
43,2017-10-18 04:14:07.523,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171018 0414 07.523000.mseed,20171018 0414 07.523000.mseed,1
43,2017-10-18 04:14:08.445,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171018 0414 08.445000.mseed,20171018 0414 08.445000.mseed,3
43,2017-10-18 04:14:08.669,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171018 0414 08.669000.mseed,20171018 0414 08.669000.mseed,0
43,2017-10-18 04:14:08.736,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171018 0414 08.736000.mseed,20171018 0414 08.736000.mseed,3
44,2017-10-18 04:16:43.941,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171018 0416 43.941000.mseed,20171018 0416 43.941000.mseed,0
44,2017-10-18 04:16:44.828,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171018 0416 44.828000.mseed,20171018 0416 44.828000.mseed,0
44,2017-10-18 04:16:45.152,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171018 0416 45.152000.mseed,20171018 0416 45.152000.mseed,0
44,2017-10-18 04:16:45.223,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171018 0416 45.223000.mseed,20171018 0416 45.223000.mseed,0
45,2017-10-18 04:18:10.360,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171018 0418 10.360000.mseed,20171018 0418 10.360000.mseed,3
45,2017-10-18 04:18:10.357,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171018 0418 10.357000.mseed,20171018 0418 10.357000.mseed,0
45,2017-10-18 04:18:10.404,REND,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\REND\20171018 0418 10.404000.mseed,20171018 0418 10.404000.mseed,0
45,2017-10-18 04:18:09.132,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171018 0418 09.132000.mseed,20171018 0418 09.132000.mseed,0
45,2017-10-18 04:18:10.082,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171018 0418 10.082000.mseed,20171018 0418 10.082000.mseed,3
46,2017-10-18 04:22:01.487,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171018 0422 01.487000.mseed,20171018 0422 01.487000.mseed,0
46,2017-10-18 04:22:01.193,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171018 0422 01.193000.mseed,20171018 0422 01.193000.mseed,0
46,2017-10-18 04:22:00.923,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171018 0422 00.923000.mseed,20171018 0422 00.923000.mseed,1
46,2017-10-18 04:21:59.978,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171018 0421 59.978000.mseed,20171018 0421 59.978000.mseed,0
47,2017-10-18 04:24:48.635,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171018 0424 48.635000.mseed,20171018 0424 48.635000.mseed,1
47,2017-10-18 04:24:49.802,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171018 0424 49.802000.mseed,20171018 0424 49.802000.mseed,1
47,2017-10-18 04:24:49.999,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171018 0424 49.999000.mseed,20171018 0424 49.999000.mseed,1
47,2017-10-18 04:24:50.214,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171018 0424 50.214000.mseed,20171018 0424 50.214000.mseed,0
48,2017-10-18 04:27:21.657,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171018 0427 21.657000.mseed,20171018 0427 21.657000.mseed,3
48,2017-10-18 04:27:21.685,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171018 0427 21.685000.mseed,20171018 0427 21.685000.mseed,0
48,2017-10-18 04:27:20.458,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171018 0427 20.458000.mseed,20171018 0427 20.458000.mseed,1
48,2017-10-18 04:27:21.384,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171018 0427 21.384000.mseed,20171018 0427 21.384000.mseed,3
49,2017-10-18 04:33:43.167,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171018 0433 43.167000.mseed,20171018 0433 43.167000.mseed,1
49,2017-10-18 04:33:43.726,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171018 0433 43.726000.mseed,20171018 0433 43.726000.mseed,1
49,2017-10-18 04:33:44.028,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171018 0433 44.028000.mseed,20171018 0433 44.028000.mseed,1
49,2017-10-18 04:33:44.611,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171018 0433 44.611000.mseed,20171018 0433 44.611000.mseed,0
50,2017-10-18 04:34:24.861,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171018 0434 24.861000.mseed,20171018 0434 24.861000.mseed,0
50,2017-10-18 04:34:23.323,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171018 0434 23.323000.mseed,20171018 0434 23.323000.mseed,0
50,2017-10-18 04:34:24.338,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171018 0434 24.338000.mseed,20171018 0434 24.338000.mseed,0
50,2017-10-18 04:34:24.594,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171018 0434 24.594000.mseed,20171018 0434 24.594000.mseed,0
51,2017-10-18 04:36:35.115,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171018 0436 35.115000.mseed,20171018 0436 35.115000.mseed,0
51,2017-10-18 04:36:35.066,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171018 0436 35.066000.mseed,20171018 0436 35.066000.mseed,1
51,2017-10-18 04:36:33.802,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171018 0436 33.802000.mseed,20171018 0436 33.802000.mseed,1
51,2017-10-18 04:36:34.770,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171018 0436 34.770000.mseed,20171018 0436 34.770000.mseed,0
52,2017-10-18 04:38:20.228,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171018 0438 20.228000.mseed,20171018 0438 20.228000.mseed,0
52,2017-10-18 04:38:21.180,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171018 0438 21.180000.mseed,20171018 0438 21.180000.mseed,3
52,2017-10-18 04:38:21.486,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171018 0438 21.486000.mseed,20171018 0438 21.486000.mseed,3
52,2017-10-18 04:38:21.565,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171018 0438 21.565000.mseed,20171018 0438 21.565000.mseed,0
53,2017-10-18 04:39:03.047,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171018 0439 03.047000.mseed,20171018 0439 03.047000.mseed,0
53,2017-10-18 04:39:02.153,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171018 0439 02.153000.mseed,20171018 0439 02.153000.mseed,0
53,2017-10-18 04:39:02.876,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171018 0439 02.876000.mseed,20171018 0439 02.876000.mseed,0
53,2017-10-18 04:39:03.071,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171018 0439 03.071000.mseed,20171018 0439 03.071000.mseed,0
54,2017-10-18 04:41:48.626,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171018 0441 48.626000.mseed,20171018 0441 48.626000.mseed,0
54,2017-10-18 04:41:48.594,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171018 0441 48.594000.mseed,20171018 0441 48.594000.mseed,3
54,2017-10-18 04:41:47.403,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171018 0441 47.403000.mseed,20171018 0441 47.403000.mseed,0
54,2017-10-18 04:41:48.316,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171018 0441 48.316000.mseed,20171018 0441 48.316000.mseed,3
55,2017-10-18 04:44:11.279,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171018 0444 11.279000.mseed,20171018 0444 11.279000.mseed,0
55,2017-10-18 04:44:08.994,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171018 0444 08.994000.mseed,20171018 0444 08.994000.mseed,0
55,2017-10-18 04:44:09.975,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171018 0444 09.975000.mseed,20171018 0444 09.975000.mseed,0
56,2017-10-18 05:02:06.839,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171018 0502 06.839000.mseed,20171018 0502 06.839000.mseed,3
56,2017-10-18 05:02:06.947,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171018 0502 06.947000.mseed,20171018 0502 06.947000.mseed,0
56,2017-10-18 05:02:05.545,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171018 0502 05.545000.mseed,20171018 0502 05.545000.mseed,0
56,2017-10-18 05:02:06.570,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171018 0502 06.570000.mseed,20171018 0502 06.570000.mseed,3
57,2017-10-18 05:03:07.709,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171018 0503 07.709000.mseed,20171018 0503 07.709000.mseed,0
57,2017-10-18 05:03:08.143,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171018 0503 08.143000.mseed,20171018 0503 08.143000.mseed,0
57,2017-10-18 05:03:06.685,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171018 0503 06.685000.mseed,20171018 0503 06.685000.mseed,0
57,2017-10-18 05:03:07.441,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171018 0503 07.441000.mseed,20171018 0503 07.441000.mseed,0
58,2017-10-18 05:08:15.776,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171018 0508 15.776000.mseed,20171018 0508 15.776000.mseed,0
58,2017-10-18 05:08:16.364,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171018 0508 16.364000.mseed,20171018 0508 16.364000.mseed,0
58,2017-10-18 05:08:16.656,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171018 0508 16.656000.mseed,20171018 0508 16.656000.mseed,0
58,2017-10-18 05:08:16.903,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171018 0508 16.903000.mseed,20171018 0508 16.903000.mseed,0
59,2017-10-18 05:10:35.052,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171018 0510 35.052000.mseed,20171018 0510 35.052000.mseed,0
59,2017-10-18 05:10:36.000,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171018 0510 36.000000.mseed,20171018 0510 36.000000.mseed,0
59,2017-10-18 05:10:36.255,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171018 0510 36.255000.mseed,20171018 0510 36.255000.mseed,1
59,2017-10-18 05:10:36.521,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171018 0510 36.521000.mseed,20171018 0510 36.521000.mseed,0
60,2017-10-18 05:16:37.395,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171018 0516 37.395000.mseed,20171018 0516 37.395000.mseed,0
60,2017-10-18 05:16:37.110,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171018 0516 37.110000.mseed,20171018 0516 37.110000.mseed,0
60,2017-10-18 05:16:36.264,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171018 0516 36.264000.mseed,20171018 0516 36.264000.mseed,1
61,2017-10-18 05:17:20.553,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171018 0517 20.553000.mseed,20171018 0517 20.553000.mseed,1
61,2017-10-18 05:17:21.539,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171018 0517 21.539000.mseed,20171018 0517 21.539000.mseed,3
61,2017-10-18 05:17:21.866,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171018 0517 21.866000.mseed,20171018 0517 21.866000.mseed,0
61,2017-10-18 05:17:22.137,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171018 0517 22.137000.mseed,20171018 0517 22.137000.mseed,0
62,2017-10-18 05:22:32.418,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171018 0522 32.418000.mseed,20171018 0522 32.418000.mseed,3
62,2017-10-18 05:22:31.165,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171018 0522 31.165000.mseed,20171018 0522 31.165000.mseed,1
62,2017-10-18 05:22:32.124,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171018 0522 32.124000.mseed,20171018 0522 32.124000.mseed,0
62,2017-10-18 05:22:32.403,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171018 0522 32.403000.mseed,20171018 0522 32.403000.mseed,0
